case_id,misspelled_query,corrected_text,target_product_id,domain,typo_type
T-01299,Stri6eWorks,StrideWorks,283046,running_fitness,substitute
T-01300,FoorgeFit RS-A916X,ForgeFit RS-A916X,268399,running_fitness,duplicate
T-01301,VervForge,VeroForge,10282,consumer_electronics,substitute
T-01302,BT-A71rX,BT-A717X,335708,running_fitness,substitute
T-01303,FlexDyn1mics RP-A974X,FlexDynamics RP-A974X,301185,running_fitness,substitute
T-01304,MH-A4711X,MH-A471X,152872,consumer_electronics,duplicate
T-01305,ES-Aq70S,ES-A970S,90131,consumer_electronics,substitute
T-01306,Laptoops,Laptops,58685,consumer_electronics,duplicate
T-01307,Action Camer4s,Action Cameras,176540,consumer_electronics,substitute
T-01308,Mobiile Hotspots,Mobile Hotspots,152678,consumer_electronics,duplicate
T-01309,WJ-Ao56P,WJ-A956P,279942,running_fitness,substitute
T-01310,OrbiLabs,OrbitLabs,7469,consumer_electronics,delete
T-01311,FluxVisino,FluxVision,151775,consumer_electronics,transpose
T-01312,PhlsePeak RS-A312,PulsePeak RS-A312,271212,running_fitness,substitute
T-01313,Portable Moonitors,Portable Monitors,75563,consumer_electronics,duplicate
T-01314,SwifrMotion,SwiftMotion,281882,running_fitness,substitute
T-01315,NexaaWve,NexaWave,86718,consumer_electronics,transpose
T-01316,WS-A32sX,WS-A326X,252404,running_fitness,substitute
T-01317,CobatLogic,CobaltLogic,31428,consumer_electronics,delete
T-01318,Cadenc9Active,CadenceActive,276935,running_fitness,substitute
T-01319,StudiotSudio,StudioStudio,467024,home_office,transpose
T-01320,TraiilRun,TrailRun,217872,running_fitness,duplicate
T-01321,CK-1794X,CK-A794X,208749,consumer_electronics,substitute
T-01322,RC-AA496,RC-A496,209714,consumer_electronics,duplicate
T-01323,OrbitLabs -A037,OrbitLabs S-A037,119989,consumer_electronics,delete
T-01324,OrbbitWorks,OrbitWorks,38994,consumer_electronics,duplicate
T-01325,Pegboadrs,Pegboards,470203,home_office,transpose
T-01326,SpacDeesk P-A637X,SpaceDesk P-A637X,469625,home_office,transpose
T-01327,Heart Ratee Monitors,Heart Rate Monitors,297693,running_fitness,duplicate
T-01328,SummitOne iRS-A177S,SummitOne RRS-A177S,212888,running_fitness,substitute
T-01329,SwwiftDynamics YM-A044P,SwiftDynamics YM-A044P,328588,running_fitness,duplicate
T-01330,TemmpoFit,TempoFit,313280,running_fitness,duplicate
T-01331,Cross-Training S3oes,Cross-Training Shoes,256371,running_fitness,substitute
T-01332,Balance Tramners,Balance Trainers,335708,running_fitness,substitute
T-01333,DACs & Amplfiiers,DACs & Amplifiers,53059,consumer_electronics,transpose
T-01334,AxionCoore C&A-A894X,AxionCore C&A-A894X,113102,consumer_electronics,duplicate
T-01335,OH-A1184P,OH-A184P,7469,consumer_electronics,duplicate
T-01336,OrbittLabs,OrbitLabs,208749,consumer_electronics,duplicate
T-01337,Studio Microfones,Studio Microphones,40162,consumer_electronics,phonetic
T-01338,VecctorWave,VectorWave,181099,consumer_electronics,duplicate
T-01339,FluxP4lse,FluxPulse,176993,consumer_electronics,substitute
T-01340,OH-s388,OH-A388,5238,consumer_electronics,substitute
T-01341,Over-Ear Headpones,Over-Ear Headphones,11252,consumer_electronics,delete
T-01342,A Glasses,AR Glasses,135897,consumer_electronics,delete
T-01343,Mobice Hotspots,Mobile Hotspots,152775,consumer_electronics,substitute
T-01344,VektorGrid PS-A596S,VectorGrid PS-A596S,30070,consumer_electronics,phonetic
T-01345,AruiAudio,AuriAudio,13543,consumer_electronics,transpose
T-01346,Leggingss & Tights,Leggings & Tights,275868,running_fitness,duplicate
T-01347,AxionnOe,AxionOne,159662,consumer_electronics,transpose
T-01348,SP-RR957P,SP-R957P,169459,consumer_electronics,duplicate
T-01349,Studio Micrrophones,Studio Microphones,42971,consumer_electronics,duplicate
T-01350,OrbiaLabs,OrbitLabs,7469,consumer_electronics,substitute
T-01351,Gb-A647X,GM-A647X,192254,consumer_electronics,substitute
T-01352,Smartwacthes,Smartwatches,117684,consumer_electronics,transpose
T-01353,TSR-A789S,TRS-A789S,227174,running_fitness,transpose
T-01354,Wi-Fi Routters,Wi-Fi Routers,142493,consumer_electronics,duplicate
T-01355,QuantumLoggic OH-A793,QuantumLogic OH-A793,2231,consumer_electronics,duplicate
T-01356,TenpoFit,TempoFit,313280,running_fitness,substitute
T-01357,SP-8A77X,SP-A877X,207871,consumer_electronics,transpose
T-01358,DL-A5z9X,DL-A559X,445060,home_office,substitute
T-01359,Laptoas,Laptops,55581,consumer_electronics,substitute
T-01360,TrailGaer WS-A326X,TrailGear WS-A326X,252404,running_fitness,transpose
T-01361,TiailRun,TrailRun,279942,running_fitness,substitute
T-01362,NovaForgeAC-A040X,NovaForge AC-A040X,176540,consumer_electronics,remove_space
T-01363,AreoEndurance L&T-A434S,AeroEndurance L&T-A434S,275868,running_fitness,transpose
T-01364,Runming Tops,Running Tops,265576,running_fitness,substitute
T-01365,OrbitLabs C-A794X,OrbitLabs CK-A794X,208749,consumer_electronics,delete
T-01366,Phoen Cases,Phone Cases,104275,consumer_electronics,transpose
T-01367,Gk-A505S,GC-A505S,186337,consumer_electronics,phonetic
T-01368,SRg-A940S,SRS-A940S,248708,running_fitness,substitute
T-01369,Resisgance Bands,Resistance Bands,317481,running_fitness,substitute
T-01370,MK-A46S4,MK-A464S,78279,consumer_electronics,transpose
T-01371,ForgePeakWS-A160X,ForgePeak WS-A160X,250163,running_fitness,remove_space
T-01372,Runnins Shorts,Running Shorts,269660,running_fitness,substitute
T-01373,Studio Microkhones,Studio Microphones,40162,consumer_electronics,substitute
T-01374,Porrtable Speakers,Portable Speakers,31816,consumer_electronics,duplicate
T-01375,CC-A84zX,CC-A846X,305448,running_fitness,substitute
T-01376,NexaGird,NexaGrid,169459,consumer_electronics,transpose
T-01377,R0-A496,RC-A496,209714,consumer_electronics,substitute
T-01378,S-z494P,S-A494P,117684,consumer_electronics,substitute
T-01379,AtcasFit SRS-A352S,AtlasFit SRS-A352S,243761,running_fitness,substitute
T-01380,Peghoards,Pegboards,469625,home_office,substitute
T-01381,PrismBeamT-A335,PrismBeam T-A335,67027,consumer_electronics,remove_space
T-01382,FluxLo3ic,FluxLogic,63826,consumer_electronics,substitute
T-01383,PulseWorks RS-A958P,PulseWorks RRS-A958P,221936,running_fitness,delete
T-01384,Rake Bib Holders,Race Bib Holders,369172,running_fitness,phonetic
T-01385,AuriForae,AuriForge,175125,consumer_electronics,substitute
T-01386,StudioMicrophones,Studio Microphones,40352,consumer_electronics,remove_space
T-01387,Momile Hotspots,Mobile Hotspots,152872,consumer_electronics,substitute
T-01388,FluxLi1k,FluxLink,131435,consumer_electronics,substitute
T-01389,FluxViision CD-A746P,FluxVision CD-A746P,110095,consumer_electronics,duplicate
T-01390,PrismWorrks,PrismWorks,117684,consumer_electronics,duplicate
T-01391,TempoFt,TempoFit,231400,running_fitness,delete
T-01392,SwiftDynamics YYM-A044P,SwiftDynamics YM-A044P,328588,running_fitness,duplicate
T-01393,EchoWorks S-A0332P,EchoWorks S-A032P,122414,consumer_electronics,duplicate
T-01394,SpcaeDesk P-A637X,SpaceDesk P-A637X,469625,home_office,transpose
T-01395,AurLogic,AuriLogic,5044,consumer_electronics,delete
T-01396,TrailGe0r,TrailGear,325144,running_fitness,substitute
T-01397,Power Basks,Power Banks,98746,consumer_electronics,substitute
T-01398,OrbitFrge,OrbitForge,148039,consumer_electronics,delete
T-01399,WalkingShoes,Walking Shoes,252048,running_fitness,remove_space
T-01400,Ovre-Ear Headphones,Over-Ear Headphones,6071,consumer_electronics,transpose
T-01401,Orbitudio,OrbitAudio,31816,consumer_electronics,delete
T-01402,LummaVision ES-A702X,LumaVision ES-A702X,90501,consumer_electronics,duplicate
T-01403,OrbitWave OH-A3888,OrbitWave OH-A388,5238,consumer_electronics,duplicate
T-01404,True Wireless arbuds,True Wireless Earbuds,17751,consumer_electronics,delete
T-01405,L-Ah43,L-A543,63826,consumer_electronics,substitute
T-01406,Yoag Mats,Yoga Mats,328588,running_fitness,transpose
T-01407,MeridianLogicSCC-A994X,MeridianLogic SCC-A994X,195455,consumer_electronics,remove_space
T-01408,RiseLab RRS-A058,RiseLab RS-A058,268780,running_fitness,duplicate
T-01409,Laptoops,Laptops,58685,consumer_electronics,duplicate
T-01410,WJ-956P,WJ-A956P,279942,running_fitness,delete
T-01411,Weatherproof Jackkets,Weatherproof Jackets,281203,running_fitness,duplicate
T-01412,Smartwtches,Smartwatches,122414,consumer_electronics,delete
T-01413,GH-A1155S,GH-A115S,47045,consumer_electronics,duplicate
T-01414,VeloEnduranke CS-A409X,VeloEndurance CS-A409X,257032,running_fitness,phonetic
T-01415,Pgrtable Speakers,Portable Speakers,30070,consumer_electronics,substitute
T-01416,PulsePeak RBH-A6700S,PulsePeak RBH-A670S,369172,running_fitness,duplicate
T-01417,PrismWork S-A494P,PrismWorks S-A494P,117684,consumer_electronics,delete
T-01418,NexGarid,NexaGrid,77697,consumer_electronics,transpose
T-01419,Over-Ear Headdphones,Over-Ear Headphones,6071,consumer_electronics,duplicate
T-01420,OvbitLink,OrbitLink,23183,consumer_electronics,substitute
T-01421,Travel Organnizers,Travel Organizers,205543,consumer_electronics,duplicate
T-01422,kalmStudio,CalmStudio,403155,home_office,phonetic
T-01423,Stabiilty Running Shoes,Stability Running Shoes,244440,running_fitness,transpose
T-01424,Ovrr-Ear Headphones,Over-Ear Headphones,7954,consumer_electronics,substitute
T-01425,Smart 3ings,Smart Rings,129592,consumer_electronics,substitute
T-01426,OrbitLLink,OrbitLink,23183,consumer_electronics,duplicate
T-01427,HaloEdeg SM-A082,HaloEdge SM-A082,42098,consumer_electronics,transpose
T-01428,PuseWorks,PulseWorks,244216,running_fitness,delete
T-01429,Weight Bnnches,Weight Benches,318645,running_fitness,substitute
T-01430,Moble Hotspots,Mobile Hotspots,152872,consumer_electronics,delete
T-01431,Tablcts,Tablets,69840,consumer_electronics,substitute
T-01432,VoltLogik,VoltLogic,209714,consumer_electronics,phonetic
T-01433,SR-A1j5S,SR-A165S,131726,consumer_electronics,substitute
T-01434,RT-8901P,RT-A901P,265683,running_fitness,substitute
T-01435,AxionEdge SM-A2r4S,AxionEdge SM-A234S,40162,consumer_electronics,substitute
T-01436,RS-A515P,RS-A514P,269951,running_fitness,substitute
T-01437,NovaBeamMWS-A781S,NovaBeam MWS-A781S,143075,consumer_electronics,remove_space
T-01438,SummitOneRRS-A177S,SummitOne RRS-A177S,212888,running_fitness,remove_space
T-01439,Herat Rate Monitors,Heart Rate Monitors,298275,running_fitness,transpose
T-01440,kobaltVision MH-A471X,CobaltVision MH-A471X,152872,consumer_electronics,phonetic
T-01441,NexWave MH-A272S,NexaWave MH-A272S,152678,consumer_electronics,delete
T-01442,PulseWrks,PulseWorks,221936,running_fitness,delete
T-01443,FluxVision MH-A59S,FluxVision MH-A759S,151775,consumer_electronics,delete
T-01444,TRp-A789S,TRS-A789S,227174,running_fitness,substitute
T-01445,PulseRunB&P-A765X,PulseRun B&P-A765X,324853,running_fitness,remove_space
T-01446,T-728,T-A728,69840,consumer_electronics,delete
T-01447,Tre Wireless Earbuds,True Wireless Earbuds,17746,consumer_electronics,delete
T-01448,P-A059,PS-A059,428298,home_office,delete
T-01449,CKK-A609,CK-A609,208744,consumer_electronics,duplicate
T-01450,PS-A9q2S,PS-A992S,31428,consumer_electronics,substitute
T-01451,AriForge,AuriForge,175125,consumer_electronics,delete
T-01452,Over-Ear Headfones,Over-Ear Headphones,13543,consumer_electronics,phonetic
T-01453,ES-A7a2X,ES-A702X,90501,consumer_electronics,substitute
T-01454,NovaLogic S-Ae40,NovaLogic S-A440,117952,consumer_electronics,substitute
T-01455,Auriorge,AuriForge,97485,consumer_electronics,delete
T-01456,VelonEdurance,VeloEndurance,235672,running_fitness,transpose
T-01457,MerihianOne,MeridianOne,205543,consumer_electronics,substitute
T-01458,NexaWave GH-A5m2X,NexaWave GH-A512X,47918,consumer_electronics,substitute
T-01459,SonikCore,SonicCore,75654,consumer_electronics,phonetic
T-01460,NovaLogik,NovaLogic,117952,consumer_electronics,phonetic
T-01461,HavenHoue,HavenHome,421073,home_office,substitute
T-01462,Tread9ills,Treadmills,339268,running_fitness,substitute
T-01463,LumaVisibn,LumaVision,29421,consumer_electronics,substitute
T-01464,Laaptops,Laptops,63826,consumer_electronics,duplicate
T-01465,WeatherproofJackets,Weatherproof Jackets,283376,running_fitness,remove_space
T-01466,Tailets,Tablets,67027,consumer_electronics,substitute
T-01467,Quantu8Core,QuantumCore,95351,consumer_electronics,substitute
T-01468,SkC-A994X,SCC-A994X,195455,consumer_electronics,phonetic
T-01469,NoaBeam MWS-A781S,NovaBeam MWS-A781S,143075,consumer_electronics,delete
T-01470,RunningTops,Running Tops,265576,running_fitness,remove_space
T-01471,C2-A609,CK-A609,208744,consumer_electronics,substitute
T-01472,RTT-A901P,RT-A901P,265683,running_fitness,duplicate
T-01473,FlexDynaamics WB-A934,FlexDynamics WB-A934,318645,running_fitness,duplicate
T-01474,L&-A236S,L&T-A236S,275189,running_fitness,delete
T-01475,TrailGearB&P-A565X,TrailGear B&P-A565X,325144,running_fitness,remove_space
T-01476,NexaGrid G3-A505S,NexaGrid GC-A505S,186337,consumer_electronics,substitute
T-01477,PortableSpeakers,Portable Speakers,30070,consumer_electronics,remove_space
T-01478,ZeinthAudio,ZenithAudio,58685,consumer_electronics,transpose
T-01479,SR-7166,SR-A166,131241,consumer_electronics,substitute
T-01480,Balance Traainers,Balance Trainers,335708,running_fitness,duplicate
T-01481,VektorGrid,VectorGrid,30070,consumer_electronics,phonetic
T-01482,PS-A39wP,PS-A393P,31816,consumer_electronics,substitute
T-01483,Kettlebelms,Kettlebells,313280,running_fitness,substitute
T-01484,PeakWorks kS-A480,PeakWorks CS-A480,255498,running_fitness,phonetic
T-01485,WorkOfficee PS-A059,WorkOffice PS-A059,428298,home_office,duplicate
T-01486,Network witches,Network Switches,148039,consumer_electronics,delete
T-01487,Trreadmills,Treadmills,340336,running_fitness,duplicate
T-01488,PaceGear TRS-8592S,PaceGear TRS-A592S,226010,running_fitness,substitute
T-01489,RRS-Z24P8,RRS-Z248P,222324,running_fitness,transpose
T-01490,Gk-A157X,GC-A157X,393618,home_office,phonetic
T-01491,Gaming Hwadsets,Gaming Headsets,47045,consumer_electronics,substitute
T-01492,PM-A3j8,PM-A338,75563,consumer_electronics,substitute
T-01493,HaloVisaon PM-A338,HaloVision PM-A338,75563,consumer_electronics,substitute
T-01494,ARGlasses,AR Glasses,135897,consumer_electronics,remove_space
T-01495,SwiftMotionWJ-A952S,SwiftMotion WJ-A952S,281882,running_fitness,remove_space
T-01496,Novaogic,NovaLogic,117952,consumer_electronics,delete
T-01497,HaloBeam Uk-C400S,HaloBeam UC-C400S,93411,consumer_electronics,phonetic
T-01498,Leggngs & Tights,Leggings & Tights,275189,running_fitness,delete
T-01499,Wu-A152P,WJ-A152P,283046,running_fitness,substitute
T-01500,Studioltudio,StudioStudio,467024,home_office,substitute
T-01501,MmridianTech,MeridianTech,98746,consumer_electronics,substitute
T-01502,VectorWWave,VectorWave,161699,consumer_electronics,duplicate
T-01503,Over-Ear Headehones,Over-Ear Headphones,10282,consumer_electronics,substitute
T-01504,NovaLink WR-961,NovaLink WR-A961,142493,consumer_electronics,delete
T-01505,PblsePeak RBH-A670S,PulsePeak RBH-A670S,369172,running_fitness,substitute
T-01506,L&j-A033X,L&T-A033X,276935,running_fitness,substitute
T-01507,RiiseLab,RiseLab,222130,running_fitness,duplicate
T-01508,S-4A94P,S-A494P,117684,consumer_electronics,transpose
T-01509,Riseab,RiseLab,268780,running_fitness,delete
T-01510,O2-A388,OH-A388,5238,consumer_electronics,substitute
T-01511,VeroLinkSM-A479,VeroLink SM-A479,42971,consumer_electronics,remove_space
T-01512,Halodge S-A229P,HaloEdge S-A229P,123578,consumer_electronics,delete
T-01513,S-A490,S-A440,117952,consumer_electronics,substitute
T-01514,Heart Rate Mnoitors,Heart Rate Monitors,297693,running_fitness,transpose
T-01515,CoaltAudio PM-A144P,CobaltAudio PM-A144P,72944,consumer_electronics,delete
T-01516,Weayherproof Jackets,Weatherproof Jackets,281882,running_fitness,substitute
T-01517,PMM-A542,PM-A542,73332,consumer_electronics,duplicate
T-01518,RoadRunning Shoes,Road Running Shoes,212888,running_fitness,remove_space
T-01519,Portable Spe2kers,Portable Speakers,31816,consumer_electronics,substitute
T-01520,FormColl5ctive,FormCollective,449973,home_office,substitute
T-01521,CobaltForge S-A1164S,CobaltForge S-A164S,117217,consumer_electronics,duplicate
T-01522,N9xaGrid,NexaGrid,186337,consumer_electronics,substitute
T-01523,Running Tps,Running Tops,265683,running_fitness,delete
T-01524,RRS-9A58P,RRS-A958P,221936,running_fitness,transpose
T-01525,CS-N80jP,CS-N803P,256371,running_fitness,substitute
T-01526,GH-A592X,GH-A512X,47918,consumer_electronics,substitute
T-01527,OrbitLLabs,OrbitLabs,119989,consumer_electronics,duplicate
T-01528,GRW-As13S,GRW-A113S,290030,running_fitness,substitute
T-01529,TRz-A622,TRS-A622,231400,running_fitness,substitute
T-01530,TRS-A59iS,TRS-A592S,226010,running_fitness,substitute
T-01531,SuummitOne,SummitOne,212888,running_fitness,duplicate
T-01532,Studio Microfones,Studio Microphones,42971,consumer_electronics,phonetic
T-01533,RT-A90lP,RT-A901P,265683,running_fitness,substitute
T-01534,Pegbiards,Pegboards,469625,home_office,substitute
T-01535,TRS-A6q2,TRS-A622,231400,running_fitness,substitute
T-01536,AuriForte,AuriForge,97485,consumer_electronics,substitute
T-01537,PulseWoorks WJ-A398S,PulseWorks WJ-A398S,283376,running_fitness,duplicate
T-01538,Running T4ps,Running Tops,265576,running_fitness,substitute
T-01539,WS-s326X,WS-A326X,252404,running_fitness,substitute
T-01540,WS-A98S,WS-A948S,254819,running_fitness,delete
T-01541,CobaltForgeS-A164S,CobaltForge S-A164S,117217,consumer_electronics,remove_space
T-01542,Tempowport,TempoSport,305448,running_fitness,substitute
T-01543,TempoFit RRb-A164X,TempoFit RRS-A164X,220190,running_fitness,substitute
T-01544,L-A53,L-A543,63826,consumer_electronics,delete
T-01545,FluxPu6se,FluxPulse,7954,consumer_electronics,substitute
T-01546,Travnl Organizers,Travel Organizers,205543,consumer_electronics,substitute
T-01547,PrsmWorks S-A494P,PrismWorks S-A494P,117684,consumer_electronics,delete
